DateTime,Open,High,Low,Close,Delta,CumDelta
2025-06-11  01:30:00,6027.00,6028.00,6024.25,6025.25,62,291688
2025-06-11  02:00:00,6025.25,6029.50,6023.25,6028.75,175,291863
2025-06-11  02:30:00,6028.75,6028.75,6024.25,6027.25,-150,291713
2025-06-11  03:00:00,6027.25,6032.00,6026.25,6027.25,95,291808
2025-06-11  03:30:00,6027.25,6034.50,6024.75,6033.00,144,291952
2025-06-11  04:00:00,6033.25,6035.75,6031.75,6034.75,50,292002
2025-06-11  04:30:00,6034.50,6042.50,6034.00,6038.00,613,292615
2025-06-11  05:00:00,6038.00,6039.00,6034.50,6037.50,-680,291935
2025-06-11  05:30:00,6037.50,6038.50,6031.50,6031.75,20,291955
2025-06-11  06:00:00,6032.00,6036.50,6030.50,6035.50,224,292179
2025-06-11  06:30:00,6035.50,6037.50,6031.00,6035.75,-352,291827
2025-06-11  07:00:00,6035.75,6036.25,6024.50,6032.00,-295,291532
2025-06-11  07:30:00,6032.00,6039.25,6031.25,6037.00,792,292324
2025-06-11  08:00:00,6037.25,6051.50,6026.50,6041.50,-600,291724
2025-06-11  08:30:00,6042.00,6074.75,6039.25,6059.00,2091,293815
2025-06-11  09:00:00,6059.25,6061.50,6052.25,6055.25,217,294032
2025-06-11  09:30:00,6055.50,6056.25,6035.75,6050.25,-658,293374
2025-06-11  10:00:00,6050.25,6062.75,6046.50,6061.50,2024,295398
2025-06-11  10:30:00,6061.50,6064.75,6057.75,6061.25,-582,294816
2025-06-11  11:00:00,6061.50,6064.25,6048.75,6056.50,-1823,292993
2025-06-11  11:30:00,6056.50,6058.50,6046.00,6049.75,-1257,291736
2025-06-11  12:00:00,6050.00,6052.75,6033.50,6046.25,-1984,289752
2025-06-11  12:30:00,6046.00,6050.00,6041.25,6048.25,963,290715
2025-06-11  13:00:00,6048.00,6058.50,6046.50,6057.50,2042,292757
2025-06-11  13:30:00,6057.75,6058.50,6037.50,6039.00,-1525,291232
2025-06-11  14:00:00,6039.00,6041.75,6006.25,6021.00,-3458,287774
2025-06-11  14:30:00,6021.00,6035.50,6012.25,6022.25,1966,289740
2025-06-11  15:00:00,6022.00,6025.25,6013.00,6018.50,94,289834
2025-06-11  15:30:00,6018.75,6030.50,6011.00,6028.50,6561,296395
2025-06-11  16:00:00,6028.50,6030.50,6024.75,6029.50,-2144,294251
2025-06-11  18:00:00,6022.25,6030.50,6020.50,6030.00,-41,294210
2025-06-11  18:30:00,6030.25,6032.00,6016.00,6018.75,-302,293908
2025-06-11  19:00:00,6018.50,6020.00,6014.75,6017.00,-103,293805
2025-06-11  19:30:00,6017.25,6024.75,6017.25,6018.50,57,293862
2025-06-11  20:00:00,6018.75,6020.50,6011.00,6012.50,-410,293452
2025-06-11  20:30:00,6012.25,6017.25,6004.75,6008.75,-223,293229
2025-06-11  21:00:00,6009.00,6013.25,6001.50,6002.50,-594,292635
2025-06-11  21:30:00,6002.50,6004.75,5997.00,6004.50,257,292892
2025-06-11  22:00:00,6004.75,6006.25,6001.00,6004.75,-11,292881
2025-06-11  22:30:00,6004.50,6005.25,6001.50,6003.75,-143,292738
2025-06-11  23:00:00,6004.00,6012.25,6003.50,6012.00,340,293078
2025-06-11  23:30:00,6011.75,6012.75,6008.25,6008.75,-162,292916
2025-06-12  00:00:00,6009.00,6012.00,6008.25,6011.00,-6,292910
2025-06-12  00:30:00,6010.75,6013.75,6007.25,6013.00,30,292940
2025-06-12  01:00:00,6013.00,6014.75,6010.50,6013.50,20,292960
2025-06-12  01:30:00,6013.75,6016.50,6007.00,6013.25,267,293227
2025-06-12  02:00:00,6013.00,6015.00,6008.50,6011.25,64,293291
2025-06-12  02:30:00,6011.50,6017.75,6009.50,6016.25,217,293508
2025-06-12  03:00:00,6016.50,6020.50,6015.25,6015.75,-350,293158
2025-06-12  03:30:00,6015.75,6015.75,5996.00,5999.25,-1244,291914
2025-06-12  04:00:00,5999.25,6002.50,5987.75,5994.75,-699,291215
2025-06-12  04:30:00,5995.00,6005.50,5991.50,6004.25,-141,291074
2025-06-12  05:00:00,6004.50,6007.50,6001.00,6004.25,-182,290892
2025-06-12  05:30:00,6004.25,6011.50,6002.00,6003.00,126,291018
2025-06-12  06:00:00,6002.75,6005.00,5994.00,5997.25,-383,290635
2025-06-12  06:30:00,5997.50,6005.00,5995.75,6000.50,413,291048
2025-06-12  07:00:00,6000.50,6002.00,5994.25,5995.25,-469,290579
2025-06-12  07:30:00,5995.50,5998.50,5989.75,5991.00,-475,290104
2025-06-12  08:00:00,5991.00,5999.00,5991.00,5996.00,214,290318
2025-06-12  08:30:00,5996.00,6015.00,5990.00,6013.50,799,291117
2025-06-12  09:00:00,6013.75,6022.00,6011.25,6013.75,650,291767
2025-06-12  09:30:00,6014.00,6026.25,6008.50,6021.00,3056,294823
2025-06-12  10:00:00,6021.00,6040.25,6019.75,6038.50,4367,299190
2025-06-12  10:30:00,6038.75,6045.00,6037.25,6040.00,2200,301390
2025-06-12  11:00:00,6040.25,6050.00,6029.00,6038.00,-2471,298919
2025-06-12  11:30:00,6038.00,6039.75,6030.75,6038.25,-1639,297280
2025-06-12  12:00:00,6038.00,6045.50,6032.50,6043.50,637,297917
2025-06-12  12:30:00,6043.50,6047.75,6033.75,6037.75,-791,297126
2025-06-12  13:00:00,6038.00,6047.00,6037.00,6043.25,-185,296941
2025-06-12  13:30:00,6043.25,6049.50,6043.00,6044.75,-292,296649
2025-06-12  14:00:00,6044.75,6048.00,6037.50,6041.75,-416,296233
2025-06-12  14:30:00,6042.00,6047.50,6038.00,6047.00,342,296575
2025-06-12  15:00:00,6046.75,6049.50,6044.50,6046.50,-56,296519
2025-06-12  15:30:00,6046.50,6051.00,6037.25,6050.75,2456,298975
2025-06-12  16:00:00,6050.75,6051.25,6047.50,6047.75,-1355,297620
2025-06-12  18:00:00,6045.00,6045.00,6035.00,6036.00,-76,297544
2025-06-12  18:30:00,6035.75,6037.75,6032.25,6037.00,4,297548
2025-06-12  19:00:00,6037.00,6038.25,6035.00,6036.50,55,297603
2025-06-12  19:30:00,6036.25,6037.75,6014.25,6014.50,-1011,296592
2025-06-12  20:00:00,6014.50,6015.75,5965.00,5969.50,-3782,292810
2025-06-12  20:30:00,5969.50,5975.00,5950.00,5959.50,-1417,291393
2025-06-12  21:00:00,5959.75,5961.00,5937.75,5948.00,-31,291362
2025-06-12  21:30:00,5948.25,5967.25,5940.00,5966.00,725,292087
2025-06-12  22:00:00,5965.75,5966.00,5944.00,5945.75,-1001,291086
2025-06-12  22:30:00,5945.50,5948.00,5927.50,5947.25,415,291501
2025-06-12  23:00:00,5947.50,5957.50,5943.75,5952.75,-583,290918
2025-06-12  23:30:00,5952.50,5963.00,5950.75,5961.25,481,291399
2025-06-13  00:00:00,5961.25,5962.00,5946.75,5948.00,-573,290826
2025-06-13  00:30:00,5948.00,5957.50,5946.75,5954.50,430,291256
2025-06-13  01:00:00,5954.50,5959.50,5949.50,5958.00,-304,290952
2025-06-13  01:30:00,5958.25,5962.00,5952.25,5961.75,-470,290482
2025-06-13  02:00:00,5962.00,5970.00,5957.00,5959.50,67,290549
2025-06-13  02:30:00,5959.50,5970.00,5955.50,5968.75,-320,290229
2025-06-13  03:00:00,5968.75,5973.25,5961.25,5965.50,763,290992
2025-06-13  03:30:00,5965.50,5977.25,5964.25,5974.25,1125,292117
2025-06-13  04:00:00,5974.00,5985.75,5973.25,5979.25,668,292785
2025-06-13  04:30:00,5978.75,5980.00,5969.75,5974.75,-485,292300
2025-06-13  05:00:00,5974.75,5985.25,5968.50,5981.25,-75,292225
2025-06-13  05:30:00,5981.00,5982.75,5974.75,5979.25,127,292352
2025-06-13  06:00:00,5979.00,5985.50,5974.00,5982.00,494,292846
2025-06-13  06:30:00,5981.75,5988.75,5979.25,5987.50,617,293463
2025-06-13  07:00:00,5987.75,5997.25,5986.00,5986.75,749,294212
2025-06-13  07:30:00,5987.00,5998.00,5986.25,5995.50,923,295135
2025-06-13  08:00:00,5995.50,6001.00,5990.25,5997.25,949,296084
2025-06-13  08:30:00,5997.25,6001.75,5989.25,5991.75,-463,295621
2025-06-13  09:00:00,5992.00,5996.75,5983.25,5996.25,545,296166
2025-06-13  09:30:00,5996.00,6014.75,5989.75,5990.00,597,296763
2025-06-13  10:00:00,5990.75,6003.75,5977.25,5978.75,-1612,295151
2025-06-13  10:30:00,5978.75,6005.25,5977.25,6002.25,6328,301479
2025-06-13  11:00:00,6002.50,6019.25,6000.25,6016.75,854,302333
2025-06-13  11:30:00,6016.75,6028.25,6014.00,6023.75,-729,301604
2025-06-13  12:00:00,6023.50,6029.75,6018.50,6020.00,-1177,300427
2025-06-13  12:30:00,6019.75,6026.00,6013.75,6021.75,-469,299958
2025-06-13  13:00:00,6021.50,6023.00,6003.00,6006.25,-1346,298612
2025-06-13  13:30:00,6006.00,6012.50,6000.50,6008.75,-845,297767
2025-06-13  14:00:00,6009.00,6013.75,5981.00,5982.00,-2356,295411
2025-06-13  14:30:00,5982.00,5984.25,5967.00,5982.75,-3820,291591
2025-06-13  15:00:00,5982.75,5987.75,5971.25,5973.25,-685,290906
2025-06-13  15:30:00,5973.25,5983.25,5965.25,5980.00,-3634,287272
2025-06-13  16:00:00,5980.25,5987.75,5976.75,5987.75,3,287275
2025-06-15  18:00:00,6001.00,6028.25,6000.00,6025.50,829,288104
2025-06-15  18:30:00,6025.75,6038.00,6025.25,6029.75,234,288338
2025-06-15  19:00:00,6030.00,6035.00,6023.00,6027.25,-13,288325
2025-06-15  19:30:00,6027.50,6042.25,6025.25,6040.00,263,288588
2025-06-15  20:00:00,6039.75,6042.75,6035.50,6037.25,26,288614
2025-06-15  20:30:00,6037.25,6042.00,6034.75,6041.00,121,288735
2025-06-15  21:00:00,6041.50,6043.25,6036.50,6037.50,-68,288667
2025-06-15  21:30:00,6037.75,6042.50,6037.25,6040.25,-83,288584
2025-06-15  22:00:00,6040.50,6047.25,6038.50,6043.00,-13,288571
2025-06-15  22:30:00,6042.75,6044.75,6042.50,6043.25,-40,288531
2025-06-15  23:00:00,6043.25,6044.00,6040.50,6041.00,-50,288481
2025-06-15  23:30:00,6040.75,6041.00,6037.50,6039.50,-62,288419
2025-06-16  00:00:00,6039.25,6042.00,6038.50,6039.50,10,288429
2025-06-16  00:30:00,6039.50,6040.00,6037.50,6039.00,-31,288398
2025-06-16  01:00:00,6039.25,6047.75,6039.00,6046.75,221,288619
2025-06-16  01:30:00,6047.00,6050.25,6045.25,6046.25,91,288710
2025-06-16  02:00:00,6046.00,6053.50,6045.25,6052.75,397,289107
2025-06-16  02:30:00,6052.50,6057.00,6049.75,6055.75,260,289367
2025-06-16  03:00:00,6056.00,6066.00,6055.25,6063.25,133,289500
2025-06-16  03:30:00,6064.00,6068.50,6063.25,6066.00,251,289751
2025-06-16  04:00:00,6066.00,6066.75,6058.00,6062.25,-67,289684
2025-06-16  04:30:00,6062.25,6068.75,6060.75,6065.75,385,290069
2025-06-16  05:00:00,6065.75,6066.75,6056.50,6058.25,868,290937
2025-06-16  05:30:00,6058.50,6058.75,6053.25,6056.75,-114,290823
2025-06-16  06:00:00,6056.50,6060.75,6055.75,6060.00,-168,290655
2025-06-16  06:30:00,6060.00,6065.50,6055.75,6065.50,-177,290478
2025-06-16  07:00:00,6065.25,6065.25,6058.25,6062.00,-237,290241
2025-06-16  07:30:00,6062.00,6072.25,6062.00,6071.25,-33,290208
2025-06-16  08:00:00,6071.00,6077.25,6068.75,6075.00,422,290630
2025-06-16  08:30:00,6075.25,6076.50,6070.00,6070.25,284,290914
2025-06-16  09:00:00,6070.50,6073.00,6066.75,6067.50,-511,290403
2025-06-16  09:30:00,6067.25,6097.75,6066.25,6094.50,1136,291539
2025-06-16  10:00:00,6094.50,6105.75,6093.25,6104.75,1032,292571
2025-06-16  10:30:00,6104.75,6109.00,6101.00,6103.25,1310,293881
2025-06-16  11:00:00,6103.50,6105.00,6096.50,6097.75,-1682,292199
2025-06-16  11:30:00,6098.00,6102.50,6091.75,6095.25,-1702,290497
2025-06-16  12:00:00,6095.50,6100.75,6092.00,6094.00,-98,290399
2025-06-16  12:30:00,6094.25,6096.25,6088.75,6091.25,-336,290063
2025-06-16  13:00:00,6091.25,6099.75,6087.25,6098.00,788,290851
2025-06-16  13:30:00,6098.00,6101.00,6085.25,6087.25,-2884,287967
2025-06-16  14:00:00,6087.25,6092.75,6086.75,6089.75,574,288541
2025-06-16  14:30:00,6090.00,6092.25,6082.00,6089.25,-799,287742
2025-06-16  15:00:00,6089.25,6091.50,6080.50,6084.50,1136,288878
2025-06-16  15:30:00,6084.50,6092.25,6081.75,6092.00,-167,288711
2025-06-16  16:00:00,6092.00,6096.50,6090.75,6093.75,3140,291851
2025-06-16  18:00:00,6093.00,6093.50,6086.25,6086.50,85,291936
2025-06-16  18:30:00,6086.50,6086.50,6066.75,6071.75,-1076,290860
2025-06-16  19:00:00,6071.50,6079.50,6067.25,6069.50,-260,290600
2025-06-16  19:30:00,6068.50,6070.50,6052.50,6052.75,-1308,289292
2025-06-16  20:00:00,6052.75,6068.75,6051.25,6066.00,1212,290504
2025-06-16  20:30:00,6065.75,6071.50,6057.50,6070.50,395,290899
2025-06-16  21:00:00,6070.25,6074.00,6060.25,6066.25,78,290977
2025-06-16  21:30:00,6066.00,6071.25,6061.75,6068.00,-12,290965
2025-06-16  22:00:00,6068.00,6068.75,6055.50,6057.25,-740,290225
2025-06-16  22:30:00,6057.25,6076.75,6054.00,6075.75,559,290784
2025-06-16  23:00:00,6075.50,6076.25,6063.75,6067.50,-25,290759
2025-06-16  23:30:00,6067.50,6072.75,6067.00,6069.00,0,290759
2025-06-17  00:00:00,6069.00,6072.50,6066.50,6067.25,-21,290738
2025-06-17  00:30:00,6067.00,6067.50,6062.25,6065.50,68,290806
2025-06-17  01:00:00,6065.50,6067.75,6061.75,6066.75,-31,290775
2025-06-17  01:30:00,6067.00,6070.50,6062.25,6067.75,226,291001
2025-06-17  02:00:00,6067.75,6075.00,6066.50,6072.00,350,291351
2025-06-17  02:30:00,6072.25,6074.00,6060.25,6062.75,375,291726
2025-06-17  03:00:00,6062.50,6068.75,6045.25,6050.00,-216,291510
2025-06-17  03:30:00,6050.25,6057.75,6048.50,6053.25,279,291789
2025-06-17  04:00:00,6053.50,6061.50,6049.75,6059.25,537,292326
2025-06-17  04:30:00,6059.00,6066.00,6053.00,6061.25,406,292732
2025-06-17  05:00:00,6061.25,6066.50,6050.25,6054.75,-94,292638
2025-06-17  05:30:00,6055.00,6057.00,6051.25,6053.75,-34,292604
2025-06-17  06:00:00,6053.75,6059.00,6051.75,6053.75,116,292720
2025-06-17  06:30:00,6053.75,6056.50,6045.00,6056.25,-127,292593
2025-06-17  07:00:00,6056.00,6064.25,6054.25,6062.00,326,292919
2025-06-17  07:30:00,6062.00,6067.00,6059.00,6066.25,33,292952
2025-06-17  08:00:00,6066.25,6071.25,6064.25,6066.75,148,293100
2025-06-17  08:30:00,6067.00,6070.25,6057.75,6059.25,-1567,291533
2025-06-17  09:00:00,6059.25,6065.50,6056.25,6064.75,-788,290745
2025-06-17  09:30:00,6065.00,6072.50,6060.50,6071.50,2542,293287
2025-06-17  10:00:00,6071.50,6079.75,6066.25,6074.75,535,293822
2025-06-17  10:30:00,6074.50,6077.00,6066.50,6067.75,-731,293091
2025-06-17  11:00:00,6067.75,6081.25,6066.75,6067.75,-333,292758
2025-06-17  11:30:00,6067.75,6075.50,6065.00,6070.25,-1176,291582
2025-06-17  12:00:00,6070.00,6079.25,6068.50,6074.75,719,292301
2025-06-17  12:30:00,6074.75,6079.25,6057.50,6061.00,-4500,287801
2025-06-17  13:00:00,6061.00,6065.00,6052.75,6052.75,-2286,285515
2025-06-17  13:30:00,6052.75,6061.75,6037.00,6043.00,-2190,283325
2025-06-17  14:00:00,6043.00,6044.75,6032.00,6037.00,-1841,281484
2025-06-17  14:30:00,6037.00,6044.50,6030.25,6044.00,438,281922
2025-06-17  15:00:00,6044.25,6046.50,6036.25,6045.00,2111,284033
2025-06-17  15:30:00,6045.00,6050.00,6036.00,6038.25,-4707,279326
2025-06-17  16:00:00,6038.50,6044.50,6035.75,6037.75,-1482,277844
2025-06-17  18:00:00,6030.75,6035.75,6025.50,6026.25,-564,277280
2025-06-17  18:30:00,6026.50,6027.75,6018.00,6019.75,-471,276809
2025-06-17  19:00:00,6019.50,6025.50,6017.75,6023.50,-221,276588
2025-06-17  19:30:00,6023.50,6029.50,6021.50,6024.50,1274,277862
2025-06-17  20:00:00,6024.75,6042.00,6024.50,6038.25,1273,279135
2025-06-17  20:30:00,6038.25,6045.00,6037.50,6043.00,87,279222
2025-06-17  21:00:00,6042.75,6049.25,6041.25,6042.00,293,279515
2025-06-17  21:30:00,6042.25,6047.50,6039.75,6041.75,175,279690
2025-06-17  22:00:00,6042.25,6047.00,6039.75,6045.75,120,279810
2025-06-17  22:30:00,6045.50,6048.25,6042.00,6042.50,-14,279796
2025-06-17  23:00:00,6042.50,6044.00,6040.25,6040.75,-38,279758
2025-06-17  23:30:00,6040.75,6043.50,6040.25,6041.00,-34,279724
2025-06-18  00:00:00,6040.75,6044.25,6036.50,6038.50,-124,279600
2025-06-18  00:30:00,6038.75,6045.25,6038.25,6043.25,151,279751
2025-06-18  01:00:00,6043.25,6047.00,6043.00,6045.25,51,279802
2025-06-18  01:30:00,6045.50,6047.75,6043.75,6045.75,59,279861
2025-06-18  02:00:00,6045.75,6053.75,6044.25,6053.75,556,280417
2025-06-18  02:30:00,6053.25,6057.00,6049.00,6049.50,-43,280374
2025-06-18  03:00:00,6049.50,6055.50,6048.75,6052.00,-87,280287
2025-06-18  03:30:00,6052.25,6057.00,6049.00,6052.00,127,280414
2025-06-18  04:00:00,6052.00,6056.00,6048.00,6050.50,185,280599
2025-06-18  04:30:00,6050.75,6056.25,6050.25,6055.00,744,281343
2025-06-18  05:00:00,6055.00,6062.75,6055.00,6057.50,327,281670
2025-06-18  05:30:00,6057.50,6059.00,6054.50,6055.00,-295,281375
2025-06-18  06:00:00,6054.75,6055.50,6043.75,6047.50,-193,281182
2025-06-18  06:30:00,6047.50,6048.75,6034.50,6036.00,-473,280709
2025-06-18  07:00:00,6035.75,6043.00,6034.50,6041.75,1204,281913
2025-06-18  07:30:00,6041.75,6053.75,6040.50,6048.00,230,282143
2025-06-18  08:00:00,6048.00,6051.00,6044.75,6047.00,-46,282097
2025-06-18  08:30:00,6047.00,6048.75,6041.00,6042.00,119,282216
2025-06-18  09:00:00,6042.25,6049.25,6041.25,6045.25,-28,282188
2025-06-18  09:30:00,6045.00,6057.00,6034.50,6052.50,620,282808
2025-06-18  10:00:00,6052.25,6072.25,6048.25,6069.25,3499,286307
2025-06-18  10:30:00,6069.00,6073.75,6067.00,6070.00,-1136,285171
2025-06-18  11:00:00,6070.00,6070.50,6060.50,6062.75,-2716,282455
2025-06-18  11:30:00,6062.75,6067.00,6057.50,6058.75,-796,281659
2025-06-18  12:00:00,6059.00,6065.00,6055.75,6056.50,-345,281314
2025-06-18  12:30:00,6056.50,6062.75,6055.00,6056.00,-514,280800
2025-06-18  13:00:00,6056.00,6058.75,6049.50,6050.00,-2986,277814
2025-06-18  13:30:00,6050.25,6061.75,6041.50,6058.25,1450,279264
2025-06-18  14:00:00,6058.25,6072.25,6046.00,6055.25,683,279947
2025-06-18  14:30:00,6055.50,6071.25,6028.25,6034.25,-5605,274342
2025-06-18  15:00:00,6034.00,6051.25,6026.25,6030.50,173,274515
2025-06-18  15:30:00,6030.25,6049.75,6027.50,6035.50,-2835,271680
2025-06-18  16:00:00,6035.50,6043.50,6034.75,6040.25,561,272241
2025-06-18  18:00:00,6038.25,6038.25,6027.00,6031.50,-242,271999
2025-06-18  18:30:00,6031.50,6032.25,6026.50,6031.25,60,272059
2025-06-18  19:00:00,6031.00,6034.25,6029.25,6030.50,14,272073
2025-06-18  19:30:00,6030.25,6034.75,6028.50,6033.75,148,272221
2025-06-18  20:00:00,6033.75,6034.75,6013.75,6022.75,-283,271938
2025-06-18  20:30:00,6023.00,6026.25,6021.00,6023.50,-32,271906
2025-06-18  21:00:00,6023.50,6024.00,5999.75,6015.75,122,272028
2025-06-18  21:30:00,6015.75,6019.00,6010.00,6013.75,338,272366
2025-06-18  22:00:00,6013.50,6018.00,6010.25,6016.75,26,272392
2025-06-18  22:30:00,6016.75,6021.00,6015.50,6016.00,208,272600
2025-06-18  23:00:00,6016.25,6025.00,6016.25,6023.25,193,272793
2025-06-18  23:30:00,6023.25,6026.50,6020.75,6025.00,118,272911
2025-06-19  00:00:00,6024.75,6027.25,6023.00,6023.25,-80,272831
2025-06-19  00:30:00,6023.25,6028.75,6022.75,6028.00,215,273046
2025-06-19  01:00:00,6027.75,6027.75,6022.00,6022.50,-236,272810
2025-06-19  01:30:00,6022.75,6023.25,6015.00,6016.00,-420,272390
2025-06-19  02:00:00,6015.75,6020.00,6012.50,6015.50,118,272508
2025-06-19  02:30:00,6015.25,6016.25,6008.50,6016.00,-191,272317
2025-06-19  03:00:00,6016.25,6019.25,6002.25,6007.25,1,272318
2025-06-19  03:30:00,6007.25,6009.75,5995.75,5998.75,-721,271597
2025-06-19  04:00:00,5999.25,6010.75,5999.00,6007.00,323,271920
2025-06-19  04:30:00,6007.00,6009.50,6004.25,6008.75,80,272000
2025-06-19  05:00:00,6008.50,6014.00,6008.00,6012.00,284,272284
2025-06-19  05:30:00,6011.75,6014.50,6008.25,6009.50,-31,272253
2025-06-19  06:00:00,6009.25,6011.75,6004.25,6006.75,28,272281
2025-06-19  06:30:00,6006.50,6015.00,6006.50,6012.25,-21,272260
2025-06-19  07:00:00,6012.25,6013.25,5998.75,6004.75,-198,272062
2025-06-19  07:30:00,6004.25,6007.00,6002.50,6004.00,12,272074
2025-06-19  08:00:00,6004.00,6008.50,5999.25,6002.75,-195,271879
2025-06-19  08:30:00,6003.00,6004.75,5989.25,5992.75,69,271948
2025-06-19  09:00:00,5992.75,5999.50,5987.75,5999.00,173,272121
2025-06-19  09:30:00,5999.00,5999.25,5969.50,5978.25,-2199,269922
2025-06-19  10:00:00,5978.25,5986.00,5976.00,5983.50,844,270766
2025-06-19  10:30:00,5983.75,5988.00,5977.25,5985.75,1010,271776
2025-06-19  11:00:00,5986.00,5990.00,5981.00,5983.25,1270,273046
2025-06-19  11:30:00,5983.25,5984.50,5973.00,5974.25,-127,272919
2025-06-19  12:00:00,5974.00,5986.75,5974.00,5986.00,975,273894
2025-06-19  12:30:00,5986.00,5986.75,5975.00,5978.25,-828,273066
2025-06-19  18:00:00,5994.00,6011.75,5991.50,6010.00,-36,273030
2025-06-19  18:30:00,6009.75,6025.50,6008.00,6019.25,605,273635
2025-06-19  19:00:00,6019.25,6022.00,6014.25,6015.25,-38,273597
2025-06-19  19:30:00,6015.50,6020.00,6014.25,6017.25,-62,273535
2025-06-19  20:00:00,6017.00,6029.00,6016.00,6022.75,571,274106
2025-06-19  20:30:00,6022.75,6023.50,6017.00,6018.75,-182,273924
2025-06-19  21:00:00,6019.00,6020.75,6006.75,6012.00,-782,273142
2025-06-19  21:30:00,6012.00,6015.00,6007.50,6013.25,39,273181
2025-06-19  22:00:00,6013.50,6017.50,6011.50,6016.25,167,273348
2025-06-19  22:30:00,6016.25,6019.75,6016.00,6017.25,-21,273327
2025-06-19  23:00:00,6017.25,6022.25,6015.25,6021.25,148,273475
2025-06-19  23:30:00,6021.50,6024.25,6020.00,6021.00,179,273654
2025-06-20  00:00:00,6020.75,6023.25,6019.25,6022.00,69,273723
2025-06-20  00:30:00,6021.75,6025.25,6021.50,6022.25,132,273855
2025-06-20  01:00:00,6022.00,6022.75,6017.50,6018.50,-55,273800
2025-06-20  01:30:00,6018.75,6025.50,6017.50,6025.50,102,273902
2025-06-20  02:00:00,6025.25,6030.75,6024.00,6027.50,302,274204
2025-06-20  02:30:00,6027.50,6027.75,6018.00,6021.25,-121,274083
2025-06-20  03:00:00,6021.00,6025.75,6016.50,6024.75,-190,273893
2025-06-20  03:30:00,6024.75,6029.50,6022.25,6027.50,69,273962
2025-06-20  04:00:00,6027.75,6033.50,6026.00,6027.00,126,274088
2025-06-20  04:30:00,6027.00,6027.00,6011.75,6013.00,-232,273856
2025-06-20  05:00:00,6013.25,6022.00,6013.00,6018.50,243,274099
2025-06-20  05:30:00,6018.50,6025.25,6017.00,6023.75,202,274301
2025-06-20  06:00:00,6023.75,6025.50,6017.75,6018.75,-104,274197
2025-06-20  06:30:00,6018.75,6025.00,6017.75,6022.50,57,274254
2025-06-20  07:00:00,6022.50,6027.75,6021.75,6025.00,209,274463
2025-06-20  07:30:00,6025.00,6049.00,6024.00,6036.75,834,275297
2025-06-20  08:00:00,6036.75,6044.75,6036.25,6043.25,899,276196
2025-06-20  08:30:00,6043.25,6055.75,6042.50,6053.50,610,276806
2025-06-20  09:00:00,6053.50,6069.75,6053.25,6060.50,4061,280867
2025-06-20  09:30:00,6060.50,6071.00,6047.50,6049.50,699,281566
2025-06-20  10:00:00,6049.50,6052.00,6028.75,6037.25,-3068,278498
2025-06-20  10:30:00,6037.25,6042.25,6015.25,6019.25,943,279441
2025-06-20  11:00:00,6019.00,6032.00,6010.25,6026.75,1329,280770
2025-06-20  11:30:00,6026.50,6039.75,6021.50,6022.75,283,281053
2025-06-20  12:00:00,6023.00,6029.50,6017.75,6025.00,2270,283323
2025-06-20  12:30:00,6025.00,6032.75,6024.25,6029.00,2197,285520
2025-06-20  13:00:00,6029.00,6035.50,6010.50,6010.50,200,285720
2025-06-20  13:30:00,6010.75,6016.25,6003.25,6015.75,99,285819
2025-06-20  14:00:00,6015.50,6029.00,6014.00,6024.25,1902,287721
2025-06-20  14:30:00,6024.25,6028.00,6008.75,6011.50,-1811,285910
2025-06-20  15:00:00,6011.25,6015.25,6007.25,6010.00,-536,285374
2025-06-20  15:30:00,6009.75,6024.75,6007.75,6016.75,-4604,280770
2025-06-20  16:00:00,6017.00,6032.50,6013.25,6022.50,851,281621
2025-06-22  18:00:00,5964.00,5997.75,5959.00,5994.75,378,281999
2025-06-22  18:30:00,5995.25,6007.75,5994.75,6001.00,-347,281652
2025-06-22  19:00:00,6000.75,6001.50,5993.25,5999.25,53,281705
2025-06-22  19:30:00,5999.25,6002.50,5996.00,5999.25,235,281940
2025-06-22  20:00:00,5999.25,5999.75,5989.00,5991.25,-327,281613
2025-06-22  20:30:00,5990.75,5996.00,5989.00,5993.50,244,281857
2025-06-22  21:00:00,5993.75,5998.25,5990.75,5991.25,158,282015
2025-06-22  21:30:00,5991.00,5996.50,5990.00,5996.25,252,282267
2025-06-22  22:00:00,5996.25,6000.25,5995.75,5999.00,207,282474
2025-06-22  22:30:00,5999.00,6002.50,5998.00,6000.25,70,282544
2025-06-22  23:00:00,6000.00,6001.75,5999.25,6000.50,-26,282518
2025-06-22  23:30:00,6000.50,6003.50,6000.00,6002.00,50,282568
2025-06-23  00:00:00,6002.00,6003.75,6000.50,6002.00,75,282643
2025-06-23  00:30:00,6002.25,6002.75,6000.50,6001.75,-148,282495
2025-06-23  01:00:00,6001.75,6012.25,6001.50,6007.50,477,282972
2025-06-23  01:30:00,6007.75,6009.25,6005.25,6009.00,107,283079
2025-06-23  02:00:00,6009.00,6014.00,6006.25,6008.25,241,283320
2025-06-23  02:30:00,6008.75,6015.75,6007.00,6011.25,269,283589
2025-06-23  03:00:00,6011.25,6026.00,6011.00,6021.25,651,284240
2025-06-23  03:30:00,6021.25,6030.00,6020.00,6028.25,303,284543
2025-06-23  04:00:00,6028.25,6039.25,6025.75,6032.25,587,285130
2025-06-23  04:30:00,6032.25,6034.75,6030.50,6033.00,128,285258
2025-06-23  05:00:00,6033.00,6038.00,6027.00,6031.25,-361,284897
